date,gpu architecture,percentage
2024-09-01,Fermi 2.0,0.0003
2024-09-01,Maxwell 2.0,0.009499999999999998
2024-09-01,Turing,0.0808
2024-09-01,Ampere,0.26449999999999996
2024-09-01,Ada Lovelace,0.23070000000000002
2024-09-01,X1,0.0001
2024-10-01,GCN 3.0,0.0012000000000000001
2024-10-01,GCN 4.0,0.032799999999999996
2024-10-01,RDNA 3.0,0.0075
2024-10-01,Unknown,0.0728
2024-10-01,GCN 1.0,0.0022
2024-10-01,GCN 2.0,0.0002
2024-10-01,RDNA 1.0,0.014599999999999998
2024-10-01,RDNA 2.0,0.046200000000000005
2024-10-01,GCN 5.0,0.0129
2024-10-01,Generation 7.5,0.0031
2024-10-01,Generation 9.0,0.0049
2024-10-01,Generation 8.0,0.0015
2024-10-01,Generation 9.5,0.0185
2024-10-01,Generation 12.1/Generation 12.2,0.0257
2024-10-01,Generation 12.2,0.002
2024-10-01,Maxwell,0.008999999999999998
2024-10-01,Kepler 2.0,0.0005
2024-10-01,Fermi,0.0005
2024-10-01,Kepler,0.0033999999999999994
2024-10-01,Pascal,0.1119
2024-10-01,Turing 16,0.1286
2024-10-01,Fermi 2.0,0.0005
2024-10-01,Maxwell 2.0,0.0122
2024-10-01,Turing,0.1047
2024-10-01,Ampere,0.3375999999999999
2024-10-01,Ada Lovelace,0.28909999999999997
2024-10-01,X1,0.0002
2024-11-01,GCN 3.0,0.0006999999999999999
2024-11-01,GCN 4.0,0.026200000000000005
2024-11-01,RDNA 3.0,0.0063999999999999994
2024-11-01,Unknown,0.0593
2024-11-01,GCN 1.0,0.0017000000000000001
2024-11-01,GCN 2.0,0.0002
2024-11-01,RDNA 1.0,0.0116
2024-11-01,RDNA 2.0,0.0381
2024-11-01,GCN 5.0,0.0099
2024-11-01,Generation 7.5,0.0024000000000000002
2024-11-01,Generation 9.0,0.0036999999999999997
2024-11-01,Generation 8.0,0.001
2024-11-01,Generation 9.5,0.013999999999999999
2024-11-01,Generation 12.1/Generation 12.2,0.0195
2024-11-01,Generation 12.2,0.0014999999999999998
2024-11-01,Maxwell,0.006500000000000001
2024-11-01,Kepler 2.0,0.0004
2024-11-01,Kepler,0.0024000000000000002
2024-11-01,Fermi,0.0002
2024-11-01,Pascal,0.0863
2024-11-01,Turing 16,0.08920000000000002
2024-11-01,Fermi 2.0,0.0003
2024-11-01,Maxwell 2.0,0.0095
2024-11-01,Turing,0.0734
2024-11-01,Ampere,0.254
2024-11-01,Ada Lovelace,0.2321
2024-11-01,X1,0.0002
2024-12-01,GCN 3.0,0.0007999999999999999
2024-12-01,GCN 4.0,0.025500000000000002
2024-12-01,RDNA 3.0,0.0066
2024-12-01,Unknown,0.061200000000000004
2024-12-01,GCN 1.0,0.0015
2024-12-01,GCN 2.0,0.0002
2024-12-01,RDNA 1.0,0.0114
2024-12-01,RDNA 2.0,0.0374
2024-12-01,GCN 5.0,0.0095
2024-12-01,Generation 7.5,0.0024000000000000002
2024-12-01,Generation 9.0,0.0036
2024-12-01,Generation 8.0,0.001
2024-12-01,Generation 9.5,0.013799999999999998
2024-12-01,Generation 12.1/Generation 12.2,0.0193
2024-12-01,Generation 12.2,0.0015999999999999999
2024-12-01,Maxwell,0.006400000000000001
2024-12-01,Kepler 2.0,0.0004
2024-12-01,Fermi,0.00030000000000000003
2024-12-01,Kepler,0.0025
2024-12-01,Pascal,0.0821
2024-12-01,Turing 16,0.0848
2024-12-01,Fermi 2.0,0.0003
2024-12-01,Maxwell 2.0,0.009
2024-12-01,Turing,0.07200000000000001
2024-12-01,Ampere,0.25099999999999995
2024-12-01,Ada Lovelace,0.2471
2024-12-01,X1,0.0003
2025-01-01,GCN 3.0,0.0006999999999999999
2025-01-01,GCN 4.0,0.025500000000000002
2025-01-01,RDNA 3.0,0.0066
2025-01-01,Unknown,0.06079999999999999
2025-01-01,GCN 1.0,0.0015
2025-01-01,GCN 2.0,0.0002
2025-01-01,RDNA 1.0,0.0114
2025-01-01,RDNA 2.0,0.0374
2025-01-01,GCN 5.0,0.0095
2025-01-01,Generation 7.5,0.0024000000000000002
2025-01-01,Generation 9.0,0.0036
2025-01-01,Generation 8.0,0.001
2025-01-01,Generation 9.5,0.0136
2025-01-01,Generation 12.1/Generation 12.2,0.0193
2025-01-01,Generation 12.2,0.0014999999999999998
2025-01-01,Maxwell,0.0061
2025-01-01,Kepler 2.0,0.0004
2025-01-01,Kepler,0.0021
2025-01-01,Fermi,0.0002
2025-01-01,Pascal,0.082
2025-01-01,Turing 16,0.0847
2025-01-01,Fermi 2.0,0.0003
2025-01-01,Maxwell 2.0,0.009
2025-01-01,Turing,0.0719
2025-01-01,Ampere,0.2509
2025-01-01,Ada Lovelace,0.2477
2025-01-01,X1,0.0003
2025-02-01,RDNA 3.0,0.0051
2025-02-01,Unknown,0.044700000000000004
2025-02-01,GCN 1.0,0.0009000000000000001
2025-02-01,GCN 4.0,0.0181
2025-02-01,GCN 3.0,0.0004
2025-02-01,GCN 2.0,0.0001
2025-02-01,RDNA 1.0,0.0081
2025-02-01,RDNA 2.0,0.027700000000000002
2025-02-01,GCN 5.0,0.0065
2025-02-01,Generation 7.5,0.0015999999999999999
2025-02-01,Generation 9.0,0.0025
2025-02-01,Generation 8.0,0.0007
2025-02-01,Generation 9.5,0.0094
2025-02-01,Generation 12.1/Generation 12.2,0.0135
2025-02-01,Generation 12.2,0.0011
2025-02-01,Maxwell,0.0039000000000000003
2025-02-01,Kepler 2.0,0.0002
2025-02-01,Fermi,0.0002
2025-02-01,Pascal,0.06250000000000001
2025-02-01,Turing 16,0.0648
2025-02-01,Fermi 2.0,0.0003
2025-02-01,Kepler,0.0014
2025-02-01,Maxwell 2.0,0.0063
2025-02-01,Turing,0.0759
2025-02-01,Ampere,0.2645
2025-02-01,Ada Lovelace,0.34179999999999994
2025-02-01,X1,0.0002
